drug_1_name,drug_2_name,weight
Meperidine,Saquinavir,1
Abciximab,Ketoprofen,1
Ropinirole,Oxymorphone,1
Acenocoumarol,Tibolone,1
Nafcillin,Aripiprazole,1
Voriconazole,Brinzolamide,1
Tolmetin,Pralatrexate,1
Diclofenac,Probenecid,1
Brimonidine,Thioridazine,1
Mepivacaine,Iobenguane,1
Amitriptyline,Dexmedetomidine,1
Amphetamine,Salmeterol,1
Indinavir,Meperidine,1
Ritodrine,Diethylpropion,1
Sulpiride,Loratadine,1
Heparin,Omega-3 fatty acids,1
Thiopental,Ketamine,1
Paroxetine,Dalteparin,1
Lidocaine,Fosaprepitant,1
Verapamil,Mifepristone,1
Ethotoin,Ethanol,1
Ethanol,Eluxadoline,1
Lidocaine,Aprepitant,1
Buprenorphine,Pomalidomide,1
Phenprocoumon,Prasugrel,1
Conivaptan,Domperidone,1
Valproic acid,Tipranavir,1
Erythromycin,Domperidone,1
Tranylcypromine,Acebutolol,1
Pentoxifylline,Ibuprofen,1
Conivaptan,Trabectedin,1
Disopyramide,Aclidinium,1
Gefitinib,Teriflunomide,1
Voriconazole,Pimozide,1
Clozapine,Clorazepic acid,1
Sunitinib,Saxagliptin,1
Stanolone,Dapagliflozin,1
Bisoprolol,Amifostine,1
Sugammadex,Dalteparin,1
Moexipril,Salicylic acid,1
Carbamazepine,Abiraterone,1
Phenytoin,Thalidomide,1
Amodiaquine,Belinostat,1
Vitamin E,Edetic acid,1
Midodrine,Amoxapine,1
Bisoprolol,Vardenafil,1
Ranolazine,Rifabutin,1
Alteplase,Tolmetin,1
Paroxetine,Isocarboxazid,1
Escitalopram,Apixaban,1
Lidocaine,Dronedarone,1
Dapsone,Nitric Oxide,1
Mitotane,Telithromycin,1
Tapentadol,Levocetirizine,1
Heparin,Cangrelor,1
Trifluoperazine,Ethanol,1
Thalidomide,Rotigotine,1
Hydrochlorothiazide,Insulin detemir,1
Voriconazole,Domperidone,1
Fluoxetine,Fluphenazine,1
Betaxolol,Obinutuzumab,1
Metoprolol,Disopyramide,1
Zolpidem,Idelalisib,1
Quinine,Rifaximin,1
Glyburide,Cholic Acid,1
Butalbital,Pentobarbital,1
St. John's Wort,Daclatasvir,1
Linezolid,Quetiapine,1
Cisapride,Cobicistat,1
Zuclopenthixol,Abiraterone,1
Droperidol,Fluoxetine,1
Ketorolac,Pentoxifylline,1
Ibritumomab tiuxetan,Escitalopram,1
Chlordiazepoxide,Mitotane,1
Methotrimeprazine,Nitrazepam,1
Sodium oxybate,Stiripentol,1
Morphine,Diphenoxylate,1
Methyclothiazide,Repaglinide,1
Olanzapine,Procyclidine,1
Leucovorin,Phenobarbital,1
Indapamide,Mifepristone,1
Fluconazole,Isradipine,1
Fexofenadine,Lumacaftor,1
Goserelin,Vilanterol,1
Nelfinavir,Clarithromycin,1
Bretylium,Fingolimod,1
Quinidine,Fusidic acid,1
Loxapine,Lisdexamfetamine,1
Norepinephrine,Aminophylline,1
Rufinamide,Gabapentin enacarbil,1
Glucagon,Tiotropium,1
Primidone,Rivaroxaban,1
Brimonidine,Nicorandil,1
Acetazolamide,Lithium cation,1
Chlorthalidone,Yohimbine,1
Cisatracurium,Minocycline,1
Octreotide,Alogliptin,1
Tolbutamide,Estrone sulfate,1
Riociguat,Siltuximab,1
Calcium acetate,Nicardipine,1
Mifepristone,Arsenic trioxide,1
Carbenicillin,Tetracycline,1
Carbamazepine,Dolutegravir,1
Framycetin,Oxaprozin,1
Aprepitant,Spiramycin,1
Phenelzine,Etacrynic acid,1
Isoniazid,Propafenone,1
Cytarabine,Denosumab,1
Bortezomib,Tizanidine,1
Esmolol,Verapamil,1
Alteplase,Argatroban,1
Colesevelam,Alfacalcidol,1
Darifenacin,Mianserin,1
Edetic acid,Hydroxyprogesterone caproate,1
Dapoxetine,Telaprevir,1
Telithromycin,Pranlukast,1
Felodipine,Calcium chloride,1
Rivaroxaban,Nintedanib,1
Lorazepam,Meperidine,1
Protriptyline,Dronabinol,1
Erythromycin,Sirolimus,1
Clozapine,Sumatriptan,1
Citalopram,Lumefantrine,1
Tacrine,Cortisone acetate,1
Amphotericin B,Gentamicin,1
Atazanavir,Telaprevir,1
Flunisolide,Amphotericin B,1
Cimetropium,Methscopolamine,1
Cyproterone acetate,Dalteparin,1
Tranylcypromine,Doxepin,1
Erlotinib,Calcium carbonate,1
Guanfacine,Rufinamide,1
Erythromycin,Pimozide,1
Sufentanil,Ivacaftor,1
Zolpidem,Felbamate,1
Trimethoprim,Linagliptin,1
Nitric Oxide,Phenazopyridine,1
Botulinum toxin type A,Scopolamine,1
Zolpidem,Siltuximab,1
Glimepiride,Indinavir,1
Promazine,Desvenlafaxine,1
Vildagliptin,Histrelin,1
Phenylpropanolamine,Propylhexedrine,1
Calcitriol,Magnesium salicylate,1
Levothyroxine,Iodide I-131,1
Trimipramine,Yohimbine,1
Glyburide,Iloperidone,1
Posaconazole,Etizolam,1
Denosumab,Pomalidomide,1
Framycetin,Fenoprofen,1
Mycophenolate mofetil,Cholestyramine,1
Mifepristone,Canagliflozin,1
Rifabutin,Dasatinib,1
Dabigatran etexilate,Limaprost,1
Chlorpromazine,Cimetropium,1
Norepinephrine,Nadolol,1
Nabilone,Methoxamine,1
Tamsulosin,Atazanavir,1
Tolbutamide,Vorinostat,1
Tolcapone,Methotrimeprazine,1
Methotrexate,Dexketoprofen,1
Nizatidine,Pazopanib,1
Diflunisal,Neomycin,1
Paricalcitol,Mineral oil,1
Citalopram,Glucosamine,1
Magnesium sulfate,Ezogabine,1
Lovastatin,Saquinavir,1
Mifepristone,Terbutaline,1
Ramipril,Canagliflozin,1
Quinidine,Magnesium hydroxide,1
Saquinavir,St. John's Wort,1
Fluvoxamine,Etizolam,1
Mianserin,Pizotifen,1
Insulin human,Insulin human,1
Venlafaxine,Tocilizumab,1
Infliximab,Ketorolac,1
Phentermine,Phenobarbital,1
Ledipasvir,Eliglustat,1
Carbamazepine,Sertraline,1
Saxagliptin,Palbociclib,1
Natalizumab,Pralatrexate,1
Esmolol,Methyldopa,1
Lisdexamfetamine,Fenoterol,1
Mirtazapine,Brompheniramine,1
Gentamicin,Cefaclor,1
Cefotaxime,Acenocoumarol,1
Floxuridine,Gliclazide,1
Thioridazine,Suvorexant,1
Telithromycin,Brinzolamide,1
Furosemide,Canagliflozin,1
Diflunisal,Dasatinib,1
Atomoxetine,Norepinephrine,1
Verapamil,Stiripentol,1
Rifampicin,Prasugrel,1
Voriconazole,Phenobarbital,1
Paliperidone,Dextroamphetamine,1
Quinine,Sodium bicarbonate,1
Capromab pendetide,Estradiol,1
Darunavir,Dapoxetine,1
Posaconazole,Solifenacin,1
Metformin,Etacrynic acid,1
Atracurium besylate,Cortisone acetate,1
Bumetanide,Diazoxide,1
Aldesleukin,Bumetanide,1
Ritonavir,Trabectedin,1
Pentoxifylline,Penbutolol,1
Fosinopril,Ciprofloxacin,1
Risedronic acid,Itraconazole,1
Ketoconazole,Deferasirox,1
Probenecid,Benzoic acid,1
Melatonin,Nifedipine,1
Sertraline,Acepromazine,1
Dronabinol,Isoprenaline,1
Vincristine,Rifapentine,1
Azelastine,Pimozide,1
Peginterferon alfa-2b,Carvedilol,1
Insulin glargine,Torasemide,1
Bivalirudin,Sugammadex,1
Methoxsalen,Aripiprazole,1
Lisinopril,Pentoxifylline,1
Idarubicin,Denosumab,1
Oxazepam,Azelastine,1
Temsirolimus,Denosumab,1
Nateglinide,Gliclazide,1
Hydroxychloroquine,Oxibendazole,1
Phenytoin,Bleomycin,1
Methyclothiazide,Primidone,1
Tositumomab,Dipyridamole,1
Dolutegravir,Calcium citrate,1
Mifepristone,Cinacalcet,1
Nitroprusside,Amrinone,1
Acetohexamide,Insulin detemir,1
Oxandrolone,Sunitinib,1
Doxorubicin,Crizotinib,1
Capreomycin,Rocuronium,1
Paroxetine,Mifepristone,1
Fentanyl,Carphenazine,1
Nabumetone,Dabigatran etexilate,1
Trandolapril,Iron Dextran,1
Dicoumarol,Imipramine,1
Atracurium besylate,Kanamycin,1
Cefoxitin,Picosulfuric acid,1
Hyaluronidase (ovine),Olopatadine,1
Pentobarbital,Chlorothiazide,1
Enoxaparin,Omega-3-acid ethyl esters,1
Tipranavir,Rosuvastatin,1
Phenobarbital,Saxagliptin,1
Tramadol,Droperidol,1
Indomethacin,Haloperidol,1
Droperidol,Thiothixene,1
Dobutamine,Arformoterol,1
Repaglinide,Tocilizumab,1
Midazolam,Itraconazole,1
Dronabinol,Dexchlorpheniramine maleate,1
Disopyramide,Amiodarone,1
Rizatriptan,Carphenazine,1
Clotrimazole,Hydrocodone,1
Dronabinol,Voriconazole,1
Sulindac,Ribostamycin,1
Piroxicam,Perindopril,1
Isosorbide mononitrate,Stiripentol,1
Bedaquiline,Idelalisib,1
Ergometrine,Idelalisib,1
Desmopressin,Fluvoxamine,1
Methohexital,Diclofenamide,1
Cilazapril,Canagliflozin,1
Nelfinavir,Felbamate,1
Flutamide,Simeprevir,1
Methylphenidate,Furosemide,1
Bevacizumab,Belimumab,1
Eluxadoline,Methscopolamine,1
Esmolol,Pasireotide,1
Tranylcypromine,Domperidone,1
Nadroparin,Vorapaxar,1
Rifapentine,Ivabradine,1
Buprenorphine,Zuclopenthixol,1
Fludrocortisone,Gliclazide,1
Ethynodiol diacetate,Tolbutamide,1
Citalopram,Prochlorperazine,1
Acebutolol,Pheniramine,1
Prasugrel,Idelalisib,1
Tramadol,Isocarboxazid,1
Cyclobenzaprine,Mianserin,1
Granisetron,Lorcaserin,1
Fentanyl,Cathinone,1
Chlorprothixene,Tedizolid phosphate,1
Tacrine,Perphenazine,1
Insulin human,Etonogestrel,1
Doxylamine,Buspirone,1
Etodolac,Omega-3 fatty acids,1
Butabarbital,Gabapentin,1
Ibuprofen,Hydralazine,1
Carvedilol,Ruxolitinib,1
Coagulation Factor IX (Recombinant),Aminocaproic acid,1
Clomipramine,Sodium oxybate,1
Infliximab,Travoprost,1
Cyclosporine,Siltuximab,1
Procyclidine,Chlorpheniramine,1
Colesevelam,Oxaprozin,1
Hyaluronidase (ovine),Salicylic acid,1
Tositumomab,Diclofenac,1
Phentermine,Methoxamine,1
Lovastatin,Itraconazole,1
Topiramate,Ulipristal,1
Cimetidine,Bosutinib,1
Primidone,Tetracosactide,1
Pseudoephedrine,Ammonium chloride,1
Trichlormethiazide,Calcium carbonate,1
Medroxyprogesterone acetate,Selegiline,1
Omeprazole,Dabrafenib,1
Lercanidipine,Doxazosin,1
Meperidine,Heptabarbital,1
Tizanidine,Perindopril,1
Ranitidine,Tolbutamide,1
Flunarizine,Magnesium citrate,1
Doxylamine,Methotrimeprazine,1
Pramipexole,Brompheniramine,1
Mesalazine,Heparin,1
Thalidomide,Lurasidone,1
Infliximab,Torasemide,1
Zolmitriptan,Metoclopramide,1
Phenobarbital,Cannabidiol,1
Sirolimus,Insulin detemir,1
Allopurinol,Pegloticase,1
Amoxapine,Linezolid,1
Morphine,Methotrimeprazine,1
Modafinil,Dobutamine,1
Rifabutin,Irinotecan,1
Selegiline,Oxymorphone,1
Tramadol,Tienilic acid,1
Peginterferon alfa-2b,Caffeine,1
Phenytoin,Dexketoprofen,1
Tretinoin,Denosumab,1
Ketoprofen,Deferasirox,1
Fluvoxamine,Clozapine,1
Fluoxetine,Fencamfamin,1
Diphenhydramine,Cathinone,1
Promethazine,Rufinamide,1
Duloxetine,Mannitol,1
Busulfan,Roflumilast,1
Calcium carbonate,Bisacodyl,1
Paroxetine,Flunarizine,1
Cisatracurium,Flunarizine,1
Potassium chloride,Quetiapine,1
Hetacillin,Acenocoumarol,1
Tolazamide,Trichlormethiazide,1
Desloratadine,Mirabegron,1
Pimecrolimus,Lenalidomide,1
Darbepoetin alfa,Thalidomide,1
Ipratropium,Brompheniramine,1
Quetiapine,Cathinone,1
Metamfetamine,Zuclopenthixol,1
Cyproheptadine,Tedizolid phosphate,1
Darunavir,Dabigatran etexilate,1
Topiramate,Propantheline,1
Prochlorperazine,Lisdexamfetamine,1
Pimozide,Crizotinib,1
Anistreplase,Danaparoid,1
Butorphanol,Dihydrocodeine,1
Heparin,Deoxycholic acid,1
Phenytoin,Ethoxzolamide,1
Amoxapine,Hexobarbital,1
Salmeterol,Olodaterol,1
Obinutuzumab,Edoxaban,1
Chlorambucil,Leflunomide,1
Anakinra,Trastuzumab,1
Cyclosporine,Meloxicam,1
Primidone,Itraconazole,1
Cyclopentolate,Cimetropium,1
Promazine,Almotriptan,1
Insulin lispro,Lipoic acid,1
Phenelzine,Clomipramine,1
Conivaptan,Fusidic acid,1
Celecoxib,Talniflumate,1
Paliperidone,Tetrabenazine,1
Ranolazine,Vincristine,1
Cabergoline,Thioridazine,1
Fluorometholone,Ceritinib,1
Haloperidol,Hydrocodone,1
Darunavir,Suvorexant,1
Spironolactone,Quinidine,1
Neomycin,Amoxicillin,1
Tobramycin,Mefenamic acid,1
Amobarbital,Paraldehyde,1
Ticlopidine,Rivaroxaban,1
Tramadol,Procyclidine,1
Thiothixene,Perampanel,1
Flecainide,Telaprevir,1
Tranylcypromine,Sitagliptin,1
Alfuzosin,Telaprevir,1
Calcitriol,Fluconazole,1
Clemastine,Tiotropium,1
Botulinum toxin type A,Doxepin,1
Glimepiride,Indapamide,1
Etodolac,Dabigatran etexilate,1
Dofetilide,Metronidazole,1
Clozapine,Trichlormethiazide,1
Aspirin,Salicylic acid,1
Ketorolac,Salicylic acid,1
Pamidronic acid,Vandetanib,1
Nicardipine,Aripiprazole,1
Dasatinib,Trabectedin,1
Quetiapine,Ivabradine,1
Pantoprazole,Clopidogrel,1
Calcium acetate,Dihydrotachysterol,1
Pemetrexed,Flurbiprofen,1
Doxazosin,Siltuximab,1
Goserelin,Telavancin,1
Fosphenytoin,Ticagrelor,1
Tositumomab,Oxaprozin,1
Phenelzine,Guanfacine,1
Droperidol,Aclidinium,1
Indinavir,Ivacaftor,1
Sirolimus,Glyburide,1
Hydrocodone,Netupitant,1
Methylphenidate,Clonidine,1
Furosemide,Levorphanol,1
Esomeprazole,Dexmethylphenidate,1
Nitric Oxide,Nitrous acid,1
Verteporfin,Methoxsalen,1
Hyaluronidase (ovine),Hydrocortamate,1
Azelastine,Thiothixene,1
Everolimus,Simeprevir,1
Mirtazapine,Entacapone,1
Dapsone,Secobarbital,1
Primidone,Sofosbuvir,1
Cyclosporine,Ketorolac,1
Metformin,Hydroxyprogesterone caproate,1
Clozapine,Dactinomycin,1
Colchicine,Eliglustat,1
Niacin,Ethanol,1
Goserelin,Methotrimeprazine,1
Ritonavir,Darunavir,1
Zonisamide,Diclofenamide,1
Dacarbazine,Metamizole,1
Torasemide,Primidone,1
Etonogestrel,Clobazam,1
Warfarin,Fludrocortisone,1
Corticotropin,Insulin aspart,1
Boceprevir,Siltuximab,1
Levonorgestrel,Canagliflozin,1
Indinavir,Alfuzosin,1
Metolazone,Insulin aspart,1
Alteplase,Indomethacin,1
Cisplatin,Ribostamycin,1
Treprostinil,Tiaprofenic acid,1
Conivaptan,Tofacitinib,1
Tadalafil,Ketoconazole,1
Diazepam,Fosamprenavir,1
Chlorzoxazone,Zolpidem,1
Enalapril,Diazoxide,1
Amikacin,Hetacillin,1
Treprostinil,Deoxycholic acid,1
Pentazocine,Suvorexant,1
Furosemide,Tranylcypromine,1
Tizanidine,Nadolol,1
Meperidine,Carphenazine,1
Pimozide,Tedizolid phosphate,1
Remifentanil,Suvorexant,1
Ritonavir,Diazepam,1
Glimepiride,Fenofibrate,1
Verapamil,Magnesium salicylate,1
Chlorotrianisene,Colestipol,1
Mecamylamine,Sodium bicarbonate,1
Zuclopenthixol,Ivabradine,1
Methocarbamol,Paroxetine,1
Morphine,Fenoterol,1
Natalizumab,Trabectedin,1
Nabilone,Clorazepic acid,1
Pentobarbital,Bisoprolol,1
Itraconazole,Parecoxib,1
Rifaximin,Cobicistat,1
Lopinavir,Alogliptin,1
Haloperidol,Mifepristone,1
Nelfinavir,Siltuximab,1
Human C1-esterase inhibitor,Dienogest,1
Voriconazole,Fentanyl,1
Tramadol,Chlorpromazine,1
Tolmetin,Dasatinib,1
Droperidol,Alfentanil,1
Repaglinide,Insulin human,1
Salicylic acid,Tinzaparin,1
Nabumetone,Obinutuzumab,1
Pazopanib,Idelalisib,1
Telaprevir,Ruxolitinib,1
Cabazitaxel,Boceprevir,1
Ethyl biscoumacetate,Icosapent ethyl,1
Metolazone,Tadalafil,1
Ropinirole,Sevoflurane,1
Ofloxacin,Varenicline,1
Bosentan,Rilpivirine,1
Phenoxymethylpenicillin,Warfarin,1
Succinylcholine,Sufentanil,1
Doxylamine,Pimozide,1
Azithromycin,Colchicine,1
Bisoprolol,Primidone,1
Cefixime,Netilmicin,1
Rituximab,Guanfacine,1
Botulinum toxin type A,Clozapine,1
Tranylcypromine,Iloperidone,1
Atazanavir,Pazopanib,1
Insulin aspart,Salicylic acid,1
Lapatinib,Palbociclib,1
Atazanavir,Vemurafenib,1
Metoprolol,Acepromazine,1
Quinidine,Ketoconazole,1
Azelastine,Aclidinium,1
Dextromethorphan,Thioridazine,1
Phenytoin,Regorafenib,1
Pantoprazole,Ibandronate,1
Imipramine,Escitalopram,1
Octreotide,Betaxolol,1
Triamterene,Tapentadol,1
Olmesartan,Diazoxide,1
Chlorpromazine,Methotrimeprazine,1
Hydrocodone,Rifampicin,1
Cetirizine,Sulpiride,1
Bisoprolol,Lacosamide,1
Quinidine,Aluminum hydroxide,1
Crizotinib,Edoxaban,1
Oxytetracycline,Mipomersen,1
Trastuzumab emtansine,Luliconazole,1
Naloxegol,Stiripentol,1
Dofetilide,Norfloxacin,1
Phenylephrine,Armodafinil,1
Prednisone,Aluminum hydroxide,1
Insulin lispro,Darunavir,1
Urokinase,Tolmetin,1
Heparin,Hydroxyprogesterone caproate,1
Amoxapine,Thiothixene,1
Amitriptyline,Paraldehyde,1
Mefenamic acid,Enoxaparin,1
Mitoxantrone,Rolapitant,1
Triamterene,Estradiol,1
Dapsone,Phenytoin,1
Infliximab,Azilsartan medoxomil,1
Betaxolol,Tacrine,1
Tamsulosin,Palbociclib,1
Buprenorphine,Desloratadine,1
Sufentanil,Tedizolid phosphate,1
Bexarotene,Felbamate,1
Felbamate,Butobarbital,1
Thioridazine,Cathinone,1
Drospirenone,Human C1-esterase inhibitor,1
Pramipexole,Maprotiline,1
Enalapril,Aspirin,1
Reserpine,Ledipasvir,1
Iobenguane,Olodaterol,1
Flurbiprofen,Aliskiren,1
Etacrynic acid,Canagliflozin,1
Thiothixene,Quinagolide,1
Isoprenaline,Racepinephrine,1
Ritonavir,Everolimus,1
Voriconazole,Atorvastatin,1
Buprenorphine,Tasimelteon,1
Morphine,Olopatadine,1
Flurbiprofen,Limaprost,1
Abciximab,Diclofenac,1
Chlorthalidone,Glyburide,1
Ritonavir,Paclitaxel,1
Mitotane,Dasatinib,1
Methylprednisolone,Posaconazole,1
Hydrochlorothiazide,Dexketoprofen,1
Nelfinavir,Insulin aspart,1
Hydroflumethiazide,Alfentanil,1
Rifampicin,Praziquantel,1
Acetaminophen,Nimodipine,1
Hydromorphone,Butorphanol,1
Bisoprolol,Nicorandil,1
Pentazocine,Cathinone,1
Bumetanide,Licorice,1
Topiramate,Hydroxyzine,1
Phenytoin,Levodopa,1
Erythromycin,Saquinavir,1
Ibritumomab tiuxetan,Paroxetine,1
Temazepam,Rotigotine,1
Brimonidine,Aripiprazole,1
Aspirin,Gliclazide,1
Cabozantinib,Netupitant,1
Nitrous oxide,Perampanel,1
Risperidone,Isosorbide dinitrate,1
Minocycline,Vigabatrin,1
Everolimus,Tesmilifene,1
Itraconazole,Silodosin,1
Amiloride,Primidone,1
Linezolid,Metoclopramide,1
Fenoprofen,Drospirenone,1
Etonogestrel,Acenocoumarol,1
Acetophenazine,Procarbazine,1
Aripiprazole,Vemurafenib,1
Aripiprazole,Lisdexamfetamine,1
Urokinase,Tinzaparin,1
Triamterene,Cilazapril,1
Amphetamine,Desloratadine,1
Ethanol,Avanafil,1
Glimepiride,Secobarbital,1
Quinine,Deferasirox,1
Risperidone,Rizatriptan,1
Digoxin,Spiramycin,1
Mestranol,Alogliptin,1
Minocycline,Pivmecillinam,1
Lopinavir,Garlic,1
Ranolazine,Boceprevir,1
Aripiprazole,Lurasidone,1
Sulfisoxazole,Nisoldipine,1
Guanfacine,Ruxolitinib,1
Nelfinavir,Nevirapine,1
Sulpiride,Levocetirizine,1
Cyclosporine,Denosumab,1
Hydroxyzine,Promethazine,1
Aspirin,Chlorphentermine,1
Naratriptan,Metoclopramide,1
Ibuprofen,Deoxycholic acid,1
Hyaluronidase (ovine),Betamethasone,1
Dihydrocodeine,Metamfetamine,1
Edoxaban,Limaprost,1
Phenindione,Dalteparin,1
Paroxetine,Iobenguane,1
Fosamprenavir,Colchicine,1
Doxorubicin,Nefazodone,1
Ciprofloxacin,Cilazapril,1
Telithromycin,Lapatinib,1
Naltrexone,Levorphanol,1
Zaleplon,Phenobarbital,1
Insulin human,Etacrynic acid,1
Theophylline,Ketazolam,1
Nortriptyline,Metyrosine,1
Piperacillin,Mycophenolic acid,1
Pomalidomide,Sodium oxybate,1
Pimecrolimus,Conivaptan,1
Methohexital,Candesartan cilexetil,1
Moclobemide,Moxonidine,1
Buspirone,Trifluoperazine,1
Carbamazepine,Propacetamol,1
Triptorelin,Choline C 11,1
Chlorothiazide,Moxonidine,1
Aprepitant,Avanafil,1
Nelfinavir,Lopinavir,1
Topiramate,Mepenzolate,1
Methocarbamol,Hydroxyzine,1
Cefixime,Gentamicin,1
Dicoumarol,Cimetidine,1
Tenecteplase,Vilazodone,1
Dapoxetine,Crizotinib,1
Alfuzosin,Indapamide,1
Methadone,Alprazolam,1
Mycophenolate mofetil,Mezlocillin,1
Triflupromazine,Metyrosine,1
Vinblastine,Tocilizumab,1
Reserpine,Meperidine,1
Pantoprazole,Nilotinib,1
Ritonavir,Temsirolimus,1
Norgestimate,Enoxaparin,1
Bivalirudin,Ethyl biscoumacetate,1
Dalteparin,Floctafenine,1
Sulfisoxazole,Losartan,1
Insulin human,Hydrochlorothiazide,1
Ethanol,Moclobemide,1
Fludrocortisone,Furosemide,1
Quetiapine,Stiripentol,1
Carvedilol,Bosutinib,1
Ritonavir,Phenobarbital,1
Bosentan,Solifenacin,1
Ropinirole,Cyproterone acetate,1
Topotecan,Telaprevir,1
Sulfisoxazole,Floxuridine,1
Acebutolol,Indacaterol,1
Theophylline,Timolol,1
Triprolidine,Tapentadol,1
Methylphenidate,Irbesartan,1
Cabergoline,Quetiapine,1
Protriptyline,Chlorprothixene,1
Dobutamine,Calcium gluconate,1
Tizanidine,Selegiline,1
Dexamethasone,Aripiprazole,1
Prednisolone,Linagliptin,1
Bortezomib,Lidocaine,1
Imatinib,Naloxegol,1
Salmeterol,Trichlormethiazide,1
Caffeine,Vemurafenib,1
Formoterol,Salbutamol,1
Doxylamine,Doxepin,1
Rituximab,Lisinopril,1
Doxylamine,Levocetirizine,1
Primidone,Tasimelteon,1
Pioglitazone,Insulin aspart,1
Oxandrolone,Hydrocortisone,1
Phenindione,Sertraline,1
Trastuzumab,Betamethasone,1
Everolimus,Stiripentol,1
Nimodipine,Bicalutamide,1
Ritonavir,Imidafenacin,1
Ticlopidine,Edetic acid,1
Meloxicam,Lumacaftor,1
Floxuridine,Ketamine,1
Nabilone,Ethanol,1
Isoprenaline,Aminophylline,1
Phenylephrine,Dexmethylphenidate,1
Calcium carbonate,Methenamine,1
Mirabegron,Ledipasvir,1
Romidepsin,Idelalisib,1
Olanzapine,Sertraline,1
Maprotiline,Chlormezanone,1
Leuprolide,Moexipril,1
Gefitinib,Fusidic acid,1
Tramadol,Amisulpride,1
Mifepristone,Cortisone acetate,1
Pirbuterol,Tedizolid phosphate,1
Tipranavir,Dabigatran etexilate,1
Chlorotrianisene,Cholestyramine,1
Linezolid,Molindone,1
Indinavir,Saquinavir,1
Flunisolide,Phenobarbital,1
Olanzapine,Teriflunomide,1
Ipratropium,Phenmetrazine,1
Propantheline,Itopride,1
Telaprevir,Ivabradine,1
Natalizumab,Golimumab,1
Fentanyl,Nadolol,1
Erlotinib,Rifapentine,1
Vincristine,Nifedipine,1
Phenelzine,Exenatide,1
Phentermine,Triflupromazine,1
Nimodipine,Modafinil,1
Nelfinavir,Midazolam,1
Sulfisoxazole,Chlorpropamide,1
Dextroamphetamine,Calcium carbonate,1
Ioflupane I-123,Levomilnacipran,1
Ketorolac,Gentamicin,1
Quetiapine,Rasagiline,1
Pimozide,Glycerol phenylbutyrate,1
Phenytoin,Saquinavir,1
Bumetanide,Spectinomycin,1
Brinzolamide,Clarithromycin,1
Streptokinase,Apixaban,1
Infliximab,Lithium cation,1
Ibritumomab tiuxetan,Ticlopidine,1
Quinine,Eplerenone,1
Codeine,Cyclothiazide,1
Diazoxide,Alogliptin,1
Methohexital,Nifedipine,1
Simvastatin,Magnesium oxide,1
Metronidazole,Capecitabine,1
Isradipine,Tranylcypromine,1
Disopyramide,Mitotane,1
Amiodarone,Fosphenytoin,1
Cetirizine,Brimonidine,1
Botulinum toxin type A,Nortriptyline,1
Aldesleukin,Beclomethasone dipropionate,1
Desogestrel,Lumacaftor,1
Alfuzosin,Stiripentol,1
Ondansetron,Levomilnacipran,1
Enalapril,Hexobarbital,1
Insulin glulisine,Brexpiprazole,1
Fluvoxamine,Chlorprothixene,1
Probenecid,Ceftobiprole,1
Fluconazole,Busulfan,1
Valproic acid,Lopinavir,1
Trastuzumab emtansine,Fosaprepitant,1
Spironolactone,Quinine,1
Rotigotine,Tasimelteon,1
Insulin human,Canagliflozin,1
Tipranavir,Fosphenytoin,1
Estradiol,Teriflunomide,1
Valsartan,Acetazolamide,1
Calcium acetate,Deferiprone,1
Trimipramine,Aclidinium,1
Dihydroergotamine,Flupentixol,1
Dobutamine,Propylhexedrine,1
Nelfinavir,Amitriptyline,1
Fosamprenavir,Dolutegravir,1
Repaglinide,Idelalisib,1
Loxapine,Fluoxetine,1
Ketoconazole,Vorapaxar,1
Esmolol,Carbachol,1
Duloxetine,Enoxaparin,1
Haloperidol,Thioridazine,1
Urokinase,Sertraline,1
Medroxyprogesterone acetate,Lopinavir,1
Zolpidem,Scopolamine,1
Cyclophosphamide,Leflunomide,1
Hydrocodone,Sodium oxybate,1
Amphetamine,Olanzapine,1
Doxapram,Methoxamine,1
Ibandronate,Magnesium oxide,1
Magnesium sulfate,Vecuronium,1
Indapamide,Insulin detemir,1
Ketorolac,Arbekacin,1
Zolpidem,Brompheniramine,1
Pipotiazine,Simeprevir,1
Acetohexamide,Medroxyprogesterone acetate,1
Nateglinide,Fosaprepitant,1
Sumatriptan,Methotrimeprazine,1
Cyproterone acetate,Ethyl biscoumacetate,1
Armodafinil,Dabrafenib,1
Perphenazine,Aluminum hydroxide,1
Amlodipine,Cisatracurium,1
Beractant,Ceritinib,1
Fluconazole,Quinine,1
Nicotine,Secobarbital,1
Alfuzosin,Prazosin,1
Methylphenidate,Selegiline,1
Rifabutin,Pazopanib,1
Biotin,Strontium ranelate,1
Topiramate,Valproic acid,1
Vindesine,Atazanavir,1
Valsartan,Enoxaparin,1
Indinavir,Bosentan,1
Cyclosporine,Stanolone,1
Pegvisomant,Pegloticase,1
Voriconazole,Bepridil,1
Rifapentine,Dexamethasone,1
Linezolid,Acetophenazine,1
Quinapril,Drospirenone,1
Fluvoxamine,Obinutuzumab,1
Deferasirox,Fosaprepitant,1
Minocycline,Paliperidone,1
Ibritumomab tiuxetan,Nabumetone,1
Remoxipride,Frovatriptan,1
Treprostinil,Dasatinib,1
Dihydrocodeine,Dexketoprofen,1
Carbinoxamine,Minocycline,1
Prazosin,Quinine,1
Disopyramide,Trichlormethiazide,1
Droperidol,Felbamate,1
Fondaparinux,Diflunisal,1
